product_id,title,product_description,rating,ratings_count,initial_price,discount,final_price,currency,images,delivery_options,product_details,breadcrumbs,product_specifications,amount_of_stars,what_customers_said,seller_name,sizes,videos,seller_information,variations,best_offer,more_offers,category
1000796,Fastrack Analog Watch,"Fastrack Analog Watch - durable, stylish, great for daily use.",3.4,2564.0,5496.67,,"""₹5,496.67""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/watches,See product page,3.4,Loved it,Roadster,"S,M,L,XL",,Verified Seller,,Buy 1 Get 1,Bank discount available,watches
1000797,Puma Running Shoes,"Puma Running Shoes - durable, stylish, great for daily use.",3.7,4415.0,3521.79,30.0,"""₹2,465.25""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/sneakers,See product page,3.7,,Tommy Hilfiger,"S,M,L,XL",video1.mp4,Verified Seller,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,sneakers
1000798,Titan Chronograph,"Titan Chronograph - durable, stylish, great for daily use.",4.8,2965.0,1969.47,0.0,"""₹1,969.47""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/watches,See product page,4.8,,F Gear,"S,M,L,XL",,Verified Seller,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,watches
1000799,Roadster Bomber Jacket,"Roadster Bomber Jacket - durable, stylish, great for daily use.",4.1,3966.0,3493.61,,"""₹3,493.61""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/jackets,See product page,4.1,Loved it,F Gear,"S,M,L,XL",,Verified Seller,,Buy 1 Get 1,Bank discount available,jackets
1000800,Ray-Ban Aviator,,4.3,2350.0,4141.4,30.0,"""₹2,898.98""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/sunglasses,See product page,4.3,,Roadster,"S,M,L,XL",video1.mp4,Verified Seller,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,sunglasses
1000801,Ray-Ban Aviator,"Ray-Ban Aviator - durable, stylish, great for daily use.",3.6,3429.0,5428.27,,"""₹5,428.27""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/sunglasses,See product page,3.6,Loved it,MYTRIDENT,"S,M,L,XL",,Verified Seller,,Buy 1 Get 1,Bank discount available,sunglasses
1000802,Woodland Leather Wallet,"Woodland Leather Wallet - durable, stylish, great for daily use.",3.0,4336.0,4232.27,0.0,"""₹4,232.27""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/wallets,See product page,3.0,Value for money,Puma,"S,M,L,XL",,Verified Seller,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,wallets
1000803,Levis Denim Jacket,,3.3,882.0,2218.81,10.0,"""₹1,996.93""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/jackets,See product page,3.3,Value for money,Lino Perros,"S,M,L,XL",video1.mp4,Verified Seller,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,jackets
1000804,Roadster Bomber Jacket,,4.3,4829.0,1947.96,0.0,"""₹1,947.96""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/jackets,See product page,4.3,,Tommy Hilfiger,"S,M,L,XL",video1.mp4,Verified Seller,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,jackets
1000805,Roadster Casual Sneakers,,4.6,4041.0,4417.44,,"""₹4,417.44""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/sneakers,See product page,4.6,Loved it,Roadster,"S,M,L,XL",video1.mp4,Verified Seller,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,sneakers
1000806,Roadster Casual Sneakers,,3.4,2279.0,538.03,0.0,"""₹538.03""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/sneakers,See product page,3.4,Value for money,Roadster,"S,M,L,XL",,Verified Seller,,Buy 1 Get 1,Bank discount available,sneakers
1000807,Titan Chronograph,"Titan Chronograph - durable, stylish, great for daily use.",3.7,869.0,5345.49,10.0,"""₹4,810.94""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/watches,See product page,3.7,Good quality,F Gear,"S,M,L,XL",,Verified Seller,,Buy 1 Get 1,Bank discount available,watches
1000808,Ray-Ban Aviator,"Ray-Ban Aviator - durable, stylish, great for daily use.",,1598.0,5443.49,30.0,"""₹3,810.44""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/sunglasses,See product page,,,Lino Perros,"S,M,L,XL",video1.mp4,Verified Seller,,Buy 1 Get 1,Bank discount available,sunglasses
1000809,Titan Chronograph,"Titan Chronograph - durable, stylish, great for daily use.",4.6,982.0,1018.22,,"""₹1,018.22""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/watches,See product page,4.6,Loved it,,"S,M,L,XL",video1.mp4,,,Buy 1 Get 1,Bank discount available,watches
1000810,Woodland Leather Wallet,"Woodland Leather Wallet - durable, stylish, great for daily use.",3.3,2679.0,5819.11,0.0,"""₹5,819.11""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/wallets,See product page,3.3,Value for money,Lavie,"S,M,L,XL",video1.mp4,Verified Seller,,Buy 1 Get 1,Bank discount available,wallets
1000811,Roadster Bomber Jacket,"Roadster Bomber Jacket - durable, stylish, great for daily use.",3.1,4572.0,2769.25,30.0,"""₹1,938.47""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/jackets,See product page,3.1,,Lino Perros,"S,M,L,XL",,Verified Seller,,Buy 1 Get 1,Bank discount available,jackets
1000812,Fastrack Wayfarer,,3.7,1532.0,4137.08,0.0,"""₹4,137.08""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/sunglasses,See product page,3.7,Good quality,,"S,M,L,XL",,,,Buy 1 Get 1,Bank discount available,sunglasses
1000813,F Gear Trekking Bag,"F Gear Trekking Bag - durable, stylish, great for daily use.",4.7,2155.0,3782.94,,"""₹3,782.94""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/backpacks,See product page,4.7,Good quality,Puma,"S,M,L,XL",video1.mp4,Verified Seller,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,backpacks
1000814,Ray-Ban Aviator,"Ray-Ban Aviator - durable, stylish, great for daily use.",3.7,3212.0,5286.72,20.0,"""₹4,229.38""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/sunglasses,See product page,3.7,Value for money,Roadster,"S,M,L,XL",,Verified Seller,,Buy 1 Get 1,Bank discount available,sunglasses
1000815,Lavie Tote Backpack,,4.4,2612.0,2153.76,,"""₹2,153.76""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/backpacks,See product page,4.4,Loved it,Tommy Hilfiger,"S,M,L,XL",,Verified Seller,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,backpacks
1000816,Hidesign Bifold Wallet,"Hidesign Bifold Wallet - durable, stylish, great for daily use.",3.7,3350.0,464.09,0.0,"""₹464.09""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/wallets,See product page,3.7,Value for money,Lino Perros,"S,M,L,XL",video1.mp4,Verified Seller,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,wallets
1000817,Roadster Casual Sneakers,"Roadster Casual Sneakers - durable, stylish, great for daily use.",4.3,1793.0,2571.47,10.0,"""₹2,314.32""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/sneakers,See product page,4.3,,Roadster,"S,M,L,XL",video1.mp4,Verified Seller,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,sneakers
1000818,Puma Running Shoes,"Puma Running Shoes - durable, stylish, great for daily use.",3.5,2700.0,3354.27,,"""₹3,354.27""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/sneakers,See product page,3.5,,Lavie,"S,M,L,XL",,Verified Seller,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,sneakers
1000819,Lavie Tote Backpack,"Lavie Tote Backpack - durable, stylish, great for daily use.",4.7,4386.0,660.75,,"""₹660.75""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/backpacks,See product page,4.7,Loved it,F Gear,"S,M,L,XL",,Verified Seller,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,backpacks
1000820,Woodland Leather Wallet,"Woodland Leather Wallet - durable, stylish, great for daily use.",4.0,295.0,2655.35,0.0,"""₹2,655.35""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/wallets,See product page,4.0,,Lino Perros,"S,M,L,XL",video1.mp4,Verified Seller,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,wallets
1000821,Tommy Hilfiger Backpack,"Tommy Hilfiger Backpack - durable, stylish, great for daily use.",3.0,,1610.03,0.0,"""₹1,610.03""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/backpacks,See product page,3.0,Loved it,Tommy Hilfiger,"S,M,L,XL",video1.mp4,Verified Seller,,Buy 1 Get 1,Bank discount available,backpacks
1000822,Hidesign Bifold Wallet,,3.2,,720.17,20.0,"""₹576.14""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/wallets,See product page,3.2,Loved it,Lavie,"S,M,L,XL",,Verified Seller,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,wallets
1000823,Hidesign Bifold Wallet,,3.0,4720.0,2021.28,,"""₹2,021.28""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/wallets,See product page,3.0,Loved it,,"S,M,L,XL",,,,Buy 1 Get 1,Bank discount available,wallets
1000824,Roadster Casual Sneakers,"Roadster Casual Sneakers - durable, stylish, great for daily use.",4.7,3053.0,3186.58,20.0,"""₹2,549.26""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/sneakers,See product page,4.7,,Tommy Hilfiger,"S,M,L,XL",video1.mp4,Verified Seller,,Buy 1 Get 1,Bank discount available,sneakers
1000825,Roadster Casual Sneakers,"Roadster Casual Sneakers - durable, stylish, great for daily use.",3.3,1386.0,3963.07,,"""₹3,963.07""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/sneakers,See product page,3.3,Loved it,F Gear,"S,M,L,XL",,Verified Seller,,Buy 1 Get 1,Bank discount available,sneakers
1000826,Soft Touch Bath Robe,"Soft Touch Bath Robe - durable, stylish, great for daily use.",4.5,4042.0,3282.41,0.0,"""₹3,282.41""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/bath-robe,See product page,4.5,Value for money,MYTRIDENT,"S,M,L,XL",,Verified Seller,,Buy 1 Get 1,Bank discount available,bath-robe
1000827,Titan Chronograph,,3.8,2564.0,4234.26,20.0,"""₹3,387.41""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/watches,See product page,3.8,Loved it,F Gear,"S,M,L,XL",,Verified Seller,,Buy 1 Get 1,Bank discount available,watches
1000828,Puma Running Shoes,"Puma Running Shoes - durable, stylish, great for daily use.",3.0,931.0,1222.93,0.0,"""₹1,222.93""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/sneakers,See product page,3.0,Loved it,Lino Perros,"S,M,L,XL",,Verified Seller,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,sneakers
1000829,Soft Touch Bath Robe,,3.9,3044.0,969.22,10.0,"""₹872.30""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/bath-robe,See product page,3.9,Good quality,Lavie,"S,M,L,XL",video1.mp4,Verified Seller,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,bath-robe
1000830,Roadster Casual Sneakers,,4.0,3881.0,5583.35,0.0,"""₹5,583.35""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/sneakers,See product page,4.0,Good quality,Lino Perros,"S,M,L,XL",,Verified Seller,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,sneakers
1000831,Lino Perros Backpack,"Lino Perros Backpack - durable, stylish, great for daily use.",3.6,775.0,1434.83,,"""₹1,434.83""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/backpacks,See product page,3.6,Good quality,Lino Perros,"S,M,L,XL",,Verified Seller,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,backpacks
1000832,Levis Denim Jacket,"Levis Denim Jacket - durable, stylish, great for daily use.",3.0,2504.0,5587.91,20.0,"""₹4,470.33""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/jackets,See product page,3.0,Loved it,Roadster,"S,M,L,XL",video1.mp4,Verified Seller,,Buy 1 Get 1,Bank discount available,jackets
1000833,Tommy Hilfiger Backpack,,3.6,4278.0,1894.92,,"""₹1,894.92""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/backpacks,See product page,3.6,Value for money,Puma,"S,M,L,XL",video1.mp4,Verified Seller,,Buy 1 Get 1,Bank discount available,backpacks
1000834,MYTRIDENT Cotton Robe,,3.6,3895.0,819.63,0.0,"""₹819.63""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/bath-robe,See product page,3.6,,Lino Perros,"S,M,L,XL",,Verified Seller,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,bath-robe
1000835,Roadster Casual Sneakers,,4.6,3158.0,4631.04,20.0,"""₹3,704.83""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/sneakers,See product page,4.6,Value for money,,"S,M,L,XL",,,,Buy 1 Get 1,Bank discount available,sneakers
1000836,Soft Touch Bath Robe,"Soft Touch Bath Robe - durable, stylish, great for daily use.",4.3,4570.0,3493.77,10.0,"""₹3,144.39""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/bath-robe,See product page,4.3,Good quality,Puma,"S,M,L,XL",,Verified Seller,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,bath-robe
1000837,Hidesign Bifold Wallet,,4.1,1564.0,4451.4,30.0,"""₹3,115.98""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/wallets,See product page,4.1,,Puma,"S,M,L,XL",,Verified Seller,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,wallets
1000838,Fastrack Analog Watch,"Fastrack Analog Watch - durable, stylish, great for daily use.",,2078.0,2068.23,,"""₹2,068.23""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/watches,See product page,,,Lino Perros,"S,M,L,XL",video1.mp4,Verified Seller,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,watches
1000839,Puma Running Shoes,"Puma Running Shoes - durable, stylish, great for daily use.",3.8,249.0,1861.79,,"""₹1,861.79""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/sneakers,See product page,3.8,Loved it,,"S,M,L,XL",video1.mp4,,,Buy 1 Get 1,Bank discount available,sneakers
1000840,Puma Running Shoes,,,1449.0,463.37,0.0,"""₹463.37""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/sneakers,See product page,,,Lavie,"S,M,L,XL",,Verified Seller,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,sneakers
1000841,Levis Denim Jacket,"Levis Denim Jacket - durable, stylish, great for daily use.",4.7,2725.0,1880.63,30.0,"""₹1,316.44""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/jackets,See product page,4.7,Good quality,Roadster,"S,M,L,XL",video1.mp4,Verified Seller,,Buy 1 Get 1,Bank discount available,jackets
1000842,Roadster Bomber Jacket,,3.1,2184.0,669.24,30.0,"""₹468.47""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/jackets,See product page,3.1,,Tommy Hilfiger,"S,M,L,XL",video1.mp4,Verified Seller,,Buy 1 Get 1,Bank discount available,jackets
1000843,Roadster Bomber Jacket,"Roadster Bomber Jacket - durable, stylish, great for daily use.",3.0,4654.0,2072.64,,"""₹2,072.64""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/jackets,See product page,3.0,Loved it,Tommy Hilfiger,"S,M,L,XL",,Verified Seller,,Buy 1 Get 1,Bank discount available,jackets
1000844,Tommy Hilfiger Backpack,"Tommy Hilfiger Backpack - durable, stylish, great for daily use.",3.5,85.0,2108.76,,"""₹2,108.76""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/backpacks,See product page,3.5,Loved it,F Gear,"S,M,L,XL",,Verified Seller,,Buy 1 Get 1,Bank discount available,backpacks
1000845,Fastrack Analog Watch,"Fastrack Analog Watch - durable, stylish, great for daily use.",3.4,1150.0,2068.78,10.0,"""₹1,861.90""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/watches,See product page,3.4,Good quality,Roadster,"S,M,L,XL",video1.mp4,Verified Seller,,Buy 1 Get 1,Bank discount available,watches
1000846,Soft Touch Bath Robe,"Soft Touch Bath Robe - durable, stylish, great for daily use.",4.4,4284.0,1806.91,30.0,"""₹1,264.84""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/bath-robe,See product page,4.4,Good quality,,"S,M,L,XL",,,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,bath-robe
1000847,MYTRIDENT Cotton Robe,,4.3,4126.0,2276.45,10.0,"""₹2,048.80""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/bath-robe,See product page,4.3,Good quality,MYTRIDENT,"S,M,L,XL",video1.mp4,Verified Seller,,Buy 1 Get 1,Bank discount available,bath-robe
1000848,Roadster Casual Sneakers,,,3827.0,956.2,0.0,"""₹956.20""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/sneakers,See product page,,Loved it,Roadster,"S,M,L,XL",,Verified Seller,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,sneakers
1000849,Levis Denim Jacket,"Levis Denim Jacket - durable, stylish, great for daily use.",3.0,820.0,1203.88,10.0,"""₹1,083.49""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/jackets,See product page,3.0,Value for money,Lavie,"S,M,L,XL",,Verified Seller,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,jackets
1000850,Ray-Ban Aviator,"Ray-Ban Aviator - durable, stylish, great for daily use.",4.4,3271.0,4911.56,30.0,"""₹3,438.09""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/sunglasses,See product page,4.4,Value for money,,"S,M,L,XL",video1.mp4,,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,sunglasses
1000851,Roadster Casual Sneakers,"Roadster Casual Sneakers - durable, stylish, great for daily use.",3.7,3488.0,4649.09,30.0,"""₹3,254.36""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/sneakers,See product page,3.7,Loved it,MYTRIDENT,"S,M,L,XL",,Verified Seller,,Buy 1 Get 1,Bank discount available,sneakers
1000852,Ray-Ban Aviator,,4.9,4652.0,5800.84,0.0,"""₹5,800.84""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/sunglasses,See product page,4.9,Value for money,Lavie,"S,M,L,XL",,Verified Seller,,Buy 1 Get 1,Bank discount available,sunglasses
1000853,Fastrack Analog Watch,,4.4,1409.0,2556.17,0.0,"""₹2,556.17""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/watches,See product page,4.4,Good quality,MYTRIDENT,"S,M,L,XL",,Verified Seller,,Buy 1 Get 1,Bank discount available,watches
1000854,Puma Running Shoes,,3.4,,4201.87,10.0,"""₹3,781.68""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/sneakers,See product page,3.4,Loved it,Lavie,"S,M,L,XL",video1.mp4,Verified Seller,,Buy 1 Get 1,Bank discount available,sneakers
1000855,Roadster Casual Sneakers,"Roadster Casual Sneakers - durable, stylish, great for daily use.",3.7,1093.0,4648.42,,"""₹4,648.42""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/sneakers,See product page,3.7,Value for money,Puma,"S,M,L,XL",video1.mp4,Verified Seller,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,sneakers
1000856,Ray-Ban Aviator,,4.8,3023.0,452.31,0.0,"""₹452.31""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/sunglasses,See product page,4.8,,Roadster,"S,M,L,XL",video1.mp4,Verified Seller,,Buy 1 Get 1,Bank discount available,sunglasses
1000857,Levis Denim Jacket,,3.6,1473.0,551.21,,"""₹551.21""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/jackets,See product page,3.6,Value for money,Puma,"S,M,L,XL",video1.mp4,Verified Seller,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,jackets
1000858,Lavie Tote Backpack,,4.3,3808.0,1322.25,30.0,"""₹925.57""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/backpacks,See product page,4.3,,Tommy Hilfiger,"S,M,L,XL",video1.mp4,Verified Seller,,Buy 1 Get 1,Bank discount available,backpacks
1000859,Soft Touch Bath Robe,"Soft Touch Bath Robe - durable, stylish, great for daily use.",4.6,3290.0,2487.74,20.0,"""₹1,990.19""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/bath-robe,See product page,4.6,Value for money,Puma,"S,M,L,XL",video1.mp4,Verified Seller,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,bath-robe
1000860,Levis Denim Jacket,"Levis Denim Jacket - durable, stylish, great for daily use.",4.4,2988.0,3160.75,10.0,"""₹2,844.68""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/jackets,See product page,4.4,Loved it,Tommy Hilfiger,"S,M,L,XL",video1.mp4,Verified Seller,,Buy 1 Get 1,Bank discount available,jackets
1000861,MYTRIDENT Cotton Robe,,4.8,3727.0,1768.67,30.0,"""₹1,238.07""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/bath-robe,See product page,4.8,Value for money,Puma,"S,M,L,XL",,Verified Seller,,Buy 1 Get 1,Bank discount available,bath-robe
1000862,Hidesign Bifold Wallet,"Hidesign Bifold Wallet - durable, stylish, great for daily use.",3.1,2426.0,5367.25,10.0,"""₹4,830.53""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/wallets,See product page,3.1,Good quality,Lino Perros,"S,M,L,XL",video1.mp4,Verified Seller,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,wallets
1000863,Puma Running Shoes,,3.9,4352.0,3924.1,10.0,"""₹3,531.69""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/sneakers,See product page,3.9,,Puma,"S,M,L,XL",,Verified Seller,,Buy 1 Get 1,Bank discount available,sneakers
1000864,Levis Denim Jacket,,4.3,1999.0,5387.49,20.0,"""₹4,309.99""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/jackets,See product page,4.3,Value for money,,"S,M,L,XL",video1.mp4,,,Buy 1 Get 1,Bank discount available,jackets
1000865,MYTRIDENT Cotton Robe,"MYTRIDENT Cotton Robe - durable, stylish, great for daily use.",3.2,183.0,2224.3,10.0,"""₹2,001.87""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/bath-robe,See product page,3.2,Value for money,Lavie,"S,M,L,XL",,Verified Seller,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,bath-robe
1000866,Tommy Hilfiger Backpack,"Tommy Hilfiger Backpack - durable, stylish, great for daily use.",3.9,400.0,3807.81,0.0,"""₹3,807.81""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/backpacks,See product page,3.9,Good quality,Roadster,"S,M,L,XL",video1.mp4,Verified Seller,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,backpacks
1000867,Levis Denim Jacket,,3.1,3335.0,3745.35,10.0,"""₹3,370.82""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/jackets,See product page,3.1,Loved it,F Gear,"S,M,L,XL",,Verified Seller,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,jackets
1000868,Titan Chronograph,"Titan Chronograph - durable, stylish, great for daily use.",4.0,2357.0,852.74,10.0,"""₹767.47""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/watches,See product page,4.0,Value for money,,"S,M,L,XL",video1.mp4,,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,watches
1000869,Ray-Ban Aviator,"Ray-Ban Aviator - durable, stylish, great for daily use.",4.0,4087.0,2273.29,20.0,"""₹1,818.63""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/sunglasses,See product page,4.0,Good quality,F Gear,"S,M,L,XL",video1.mp4,Verified Seller,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,sunglasses
1000870,Puma Running Shoes,"Puma Running Shoes - durable, stylish, great for daily use.",4.8,680.0,5815.02,30.0,"""₹4,070.51""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/sneakers,See product page,4.8,Value for money,F Gear,"S,M,L,XL",video1.mp4,Verified Seller,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,sneakers
1000871,Hidesign Bifold Wallet,"Hidesign Bifold Wallet - durable, stylish, great for daily use.",4.4,4627.0,467.52,0.0,"""₹467.52""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/wallets,See product page,4.4,,Puma,"S,M,L,XL",video1.mp4,Verified Seller,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,wallets
1000872,Soft Touch Bath Robe,"Soft Touch Bath Robe - durable, stylish, great for daily use.",3.4,1788.0,2456.04,,"""₹2,456.04""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/bath-robe,See product page,3.4,Value for money,F Gear,"S,M,L,XL",,Verified Seller,,Buy 1 Get 1,Bank discount available,bath-robe
1000873,Hidesign Bifold Wallet,"Hidesign Bifold Wallet - durable, stylish, great for daily use.",4.1,2975.0,4581.3,30.0,"""₹3,206.91""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/wallets,See product page,4.1,Value for money,Tommy Hilfiger,"S,M,L,XL",video1.mp4,Verified Seller,,Buy 1 Get 1,Bank discount available,wallets
1000874,Hidesign Bifold Wallet,,4.4,1455.0,1930.82,0.0,"""₹1,930.82""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/wallets,See product page,4.4,Value for money,Puma,"S,M,L,XL",video1.mp4,Verified Seller,,Buy 1 Get 1,Bank discount available,wallets
1000875,Levis Denim Jacket,"Levis Denim Jacket - durable, stylish, great for daily use.",4.3,1135.0,5852.21,,"""₹5,852.21""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/jackets,See product page,4.3,Loved it,Tommy Hilfiger,"S,M,L,XL",,Verified Seller,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,jackets
1000876,Ray-Ban Aviator,"Ray-Ban Aviator - durable, stylish, great for daily use.",4.5,3189.0,4199.87,,"""₹4,199.87""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/sunglasses,See product page,4.5,Good quality,F Gear,"S,M,L,XL",video1.mp4,Verified Seller,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,sunglasses
1000877,Levis Denim Jacket,,3.6,3777.0,2138.53,,"""₹2,138.53""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/jackets,See product page,3.6,Loved it,,"S,M,L,XL",,,,Buy 1 Get 1,Bank discount available,jackets
1000878,Puma Running Shoes,"Puma Running Shoes - durable, stylish, great for daily use.",4.0,572.0,5269.89,0.0,"""₹5,269.89""",INR,img1.jpg|img2.jpg,"Standard,Express",100% authentic,Home/sneakers,See product page,4.0,Loved it,Lino Perros,"S,M,L,XL",video1.mp4,Verified Seller,"Red,Blue,Black",Buy 1 Get 1,Bank discount available,sneakers
