sales_sk,order_number,customer_sk,product_sk,geography_sk,order_date_key,ship_date_key,due_date_key,sales_amount,quantity,price
50664,SO70972,17491,5,2.0,20131117,20131124,20131129,35.0,1,35.0
50665,SO70973,9514,320,1.0,20131117,20131124,20131129,4.0,1,4.0
50666,SO70973,9514,13,1.0,20131117,20131124,20131129,35.0,1,35.0
50667,SO70974,14434,332,3.0,20131117,20131124,20131129,29.0,1,29.0
50668,SO70974,14434,321,3.0,20131117,20131124,20131129,5.0,1,5.0
50669,SO70974,14434,13,3.0,20131117,20131124,20131129,35.0,1,35.0
50670,SO70975,14409,332,3.0,20131117,20131124,20131129,29.0,1,29.0
50671,SO70975,14409,321,3.0,20131117,20131124,20131129,5.0,1,5.0
50672,SO70975,14409,278,3.0,20131117,20131124,20131129,55.0,1,55.0
50673,SO70976,2972,332,2.0,20131117,20131124,20131129,29.0,1,29.0
50674,SO70976,2972,321,2.0,20131117,20131124,20131129,5.0,1,5.0
50675,SO70977,15878,321,3.0,20131117,20131124,20131129,5.0,1,5.0
50676,SO70978,16745,328,5.0,20131117,20131124,20131129,35.0,1,35.0
50677,SO70978,16745,319,5.0,20131117,20131124,20131129,5.0,1,5.0
50678,SO70978,16745,13,5.0,20131117,20131124,20131129,35.0,1,35.0
50679,SO70978,16745,263,5.0,20131117,20131124,20131129,64.0,1,64.0
50680,SO70979,17556,328,4.0,20131117,20131124,20131129,35.0,1,35.0
50681,SO70979,17556,319,4.0,20131117,20131124,20131129,5.0,1,5.0
50682,SO70979,17556,19,4.0,20131117,20131124,20131129,50.0,1,50.0
50683,SO70980,17632,276,4.0,20131117,20131124,20131129,22.0,1,22.0
50684,SO70981,18279,328,4.0,20131117,20131124,20131129,35.0,1,35.0
50685,SO70982,17793,269,1.0,20131117,20131124,20131129,10.0,1,10.0
50686,SO70982,17793,268,1.0,20131117,20131124,20131129,5.0,1,5.0
50687,SO70982,17793,279,1.0,20131117,20131124,20131129,54.0,1,54.0
50688,SO70983,17756,16,3.0,20131117,20131124,20131129,9.0,1,9.0
50689,SO70984,9779,276,5.0,20131117,20131124,20131129,22.0,1,22.0
50690,SO70984,9779,268,5.0,20131117,20131124,20131129,5.0,1,5.0
50691,SO70984,9779,269,5.0,20131117,20131124,20131129,10.0,1,10.0
50692,SO70984,9779,13,5.0,20131117,20131124,20131129,35.0,1,35.0
50693,SO70984,9779,258,5.0,20131117,20131124,20131129,24.0,1,24.0
50694,SO70985,13963,144,4.0,20131117,20131124,20131129,2320.0,1,2320.0
50695,SO70985,13963,269,4.0,20131117,20131124,20131129,10.0,1,10.0
50696,SO70985,13963,268,4.0,20131117,20131124,20131129,5.0,1,5.0
50697,SO70985,13963,263,4.0,20131117,20131124,20131129,64.0,1,64.0
50698,SO70986,12824,154,4.0,20131117,20131124,20131129,2295.0,1,2295.0
50699,SO70986,12824,263,4.0,20131117,20131124,20131129,64.0,1,64.0
50700,SO70986,12824,276,4.0,20131117,20131124,20131129,22.0,1,22.0
50701,SO70987,14008,144,4.0,20131117,20131124,20131129,2320.0,1,2320.0
50702,SO70988,13973,144,4.0,20131117,20131124,20131129,2320.0,1,2320.0
50703,SO70988,13973,276,4.0,20131117,20131124,20131129,22.0,1,22.0
50704,SO70989,13965,146,4.0,20131117,20131124,20131129,2320.0,1,2320.0
50705,SO70989,13965,5,4.0,20131117,20131124,20131129,35.0,1,35.0
50706,SO70989,13965,25,4.0,20131117,20131124,20131129,50.0,1,50.0
50707,SO70990,14174,378,4.0,20131117,20131124,20131129,769.0,1,769.0
50708,SO70990,14174,265,4.0,20131117,20131124,20131129,70.0,1,70.0
50709,SO70990,14174,16,4.0,20131117,20131124,20131129,9.0,1,9.0
50710,SO70991,13479,148,4.0,20131117,20131124,20131129,2320.0,1,2320.0
50711,SO70991,13479,319,4.0,20131117,20131124,20131129,5.0,1,5.0
50712,SO70991,13479,328,4.0,20131117,20131124,20131129,35.0,1,35.0
50713,SO70991,13479,262,4.0,20131117,20131124,20131129,64.0,1,64.0
50714,SO70992,15398,154,4.0,20131117,20131124,20131129,2295.0,1,2295.0
50715,SO70992,15398,276,4.0,20131117,20131124,20131129,22.0,1,22.0
50716,SO70992,15398,19,4.0,20131117,20131124,20131129,50.0,1,50.0
50717,SO70993,11315,148,4.0,20131117,20131124,20131129,2320.0,1,2320.0
50718,SO70993,11315,274,4.0,20131117,20131124,20131129,120.0,1,120.0
50719,SO70994,11303,150,4.0,20131117,20131124,20131129,2295.0,1,2295.0
50720,SO70994,11303,268,4.0,20131117,20131124,20131129,5.0,1,5.0
50721,SO70994,11303,269,4.0,20131117,20131124,20131129,10.0,1,10.0
50722,SO70994,11303,275,4.0,20131117,20131124,20131129,8.0,1,8.0
50723,SO70995,9924,152,5.0,20131117,20131124,20131129,2295.0,1,2295.0
50724,SO70995,9924,276,5.0,20131117,20131124,20131129,22.0,1,22.0
50725,SO70995,9924,5,5.0,20131117,20131124,20131129,35.0,1,35.0
50726,SO70996,13495,148,4.0,20131117,20131124,20131129,2320.0,1,2320.0
50727,SO70997,12633,365,3.0,20131117,20131124,20131129,2384.0,1,2384.0
50728,SO70997,12633,268,3.0,20131117,20131124,20131129,5.0,1,5.0
50729,SO70997,12633,270,3.0,20131117,20131124,20131129,9.0,1,9.0
50730,SO70998,17669,367,1.0,20131117,20131124,20131129,2384.0,1,2384.0
50731,SO70999,4772,373,6.0,20131117,20131124,20131129,1701.0,1,1701.0
50732,SO71000,2341,179,6.0,20131117,20131124,20131129,1120.0,1,1120.0
50733,SO71000,2341,8,6.0,20131117,20131124,20131129,35.0,1,35.0
50734,SO71001,2603,396,6.0,20131117,20131124,20131129,540.0,1,540.0
50735,SO71001,2603,263,6.0,20131117,20131124,20131129,64.0,1,64.0
50736,SO71002,2751,375,6.0,20131117,20131124,20131129,540.0,1,540.0
50737,SO71002,2751,270,6.0,20131117,20131124,20131129,9.0,1,9.0
50738,SO71002,2751,268,6.0,20131117,20131124,20131129,5.0,1,5.0
50739,SO71002,2751,278,6.0,20131117,20131124,20131129,55.0,1,55.0
50740,SO71003,11675,154,6.0,20131117,20131124,20131129,2295.0,1,2295.0
50741,SO71003,11675,278,6.0,20131117,20131124,20131129,55.0,1,55.0
50742,SO71004,2628,368,4.0,20131117,20131124,20131129,1215.0,1,1215.0
50743,SO71004,2628,5,4.0,20131117,20131124,20131129,35.0,1,35.0
50744,SO71005,6697,357,5.0,20131117,20131124,20131129,742.0,1,742.0
50745,SO71005,6697,19,5.0,20131117,20131124,20131129,50.0,1,50.0
50746,SO71006,6816,364,4.0,20131117,20131124,20131129,2384.0,1,2384.0
50747,SO71006,6816,8,4.0,20131117,20131124,20131129,35.0,1,35.0
50748,SO71007,7220,355,4.0,20131117,20131124,20131129,2384.0,1,2384.0
50749,SO71008,8926,375,4.0,20131117,20131124,20131129,540.0,1,540.0
50750,SO71009,8911,375,4.0,20131117,20131124,20131129,540.0,1,540.0
50751,SO71009,8911,270,4.0,20131117,20131124,20131129,9.0,1,9.0
50752,SO71009,8911,268,4.0,20131117,20131124,20131129,5.0,1,5.0
50753,SO71009,8911,5,4.0,20131117,20131124,20131129,35.0,1,35.0
50754,SO71010,9177,395,4.0,20131117,20131124,20131129,540.0,1,540.0
50755,SO71010,9177,268,4.0,20131117,20131124,20131129,5.0,1,5.0
50756,SO71010,9177,270,4.0,20131117,20131124,20131129,9.0,1,9.0
50757,SO71010,9177,13,4.0,20131117,20131124,20131129,35.0,1,35.0
50758,SO71010,9177,25,4.0,20131117,20131124,20131129,50.0,1,50.0
50759,SO71011,9234,395,4.0,20131117,20131124,20131129,540.0,1,540.0
50760,SO71011,9234,8,4.0,20131117,20131124,20131129,35.0,1,35.0
50761,SO71012,9208,396,4.0,20131117,20131124,20131129,540.0,1,540.0
50762,SO71012,9208,268,4.0,20131117,20131124,20131129,5.0,1,5.0
50763,SO71012,9208,270,4.0,20131117,20131124,20131129,9.0,1,9.0
50764,SO71012,9208,5,4.0,20131117,20131124,20131129,35.0,1,35.0
50765,SO71013,12997,373,4.0,20131117,20131124,20131129,1701.0,1,1701.0
50766,SO71013,12997,330,4.0,20131117,20131124,20131129,25.0,1,25.0
50767,SO71013,12997,320,4.0,20131117,20131124,20131129,4.0,1,4.0
50768,SO71013,12997,8,4.0,20131117,20131124,20131129,35.0,1,35.0
50769,SO71014,12948,374,4.0,20131117,20131124,20131129,1701.0,1,1701.0
50770,SO71014,12948,25,4.0,20131117,20131124,20131129,50.0,1,50.0
50771,SO71014,12948,258,4.0,20131117,20131124,20131129,24.0,1,24.0
50772,SO71015,7489,175,3.0,20131117,20131124,20131129,1120.0,1,1120.0
50773,SO71015,7489,28,3.0,20131117,20131124,20131129,50.0,1,50.0
50774,SO71016,14614,397,2.0,20131117,20131124,20131129,540.0,1,540.0
50775,SO71016,14614,8,2.0,20131117,20131124,20131129,35.0,1,35.0
50776,SO71017,7280,395,2.0,20131117,20131124,20131129,540.0,1,540.0
50777,SO71017,7280,268,2.0,20131117,20131124,20131129,5.0,1,5.0
50778,SO71017,7280,270,2.0,20131117,20131124,20131129,9.0,1,9.0
50779,SO71018,18227,354,2.0,20131117,20131124,20131129,2384.0,1,2384.0
50780,SO71018,18227,332,2.0,20131117,20131124,20131129,29.0,1,29.0
50781,SO71018,18227,321,2.0,20131117,20131124,20131129,5.0,1,5.0
50782,SO71019,6571,366,1.0,20131117,20131124,20131129,2384.0,1,2384.0
50783,SO71019,6571,8,1.0,20131117,20131124,20131129,35.0,1,35.0
50784,SO71020,15509,366,6.0,20131117,20131124,20131129,2384.0,1,2384.0
50785,SO71020,15509,8,6.0,20131117,20131124,20131129,35.0,1,35.0
50786,SO71021,753,396,6.0,20131117,20131124,20131129,540.0,1,540.0
50787,SO71022,9351,374,1.0,20131117,20131124,20131129,1701.0,1,1701.0
50788,SO71022,9351,5,1.0,20131117,20131124,20131129,35.0,1,35.0
50789,SO71023,15524,272,6.0,20131117,20131124,20131129,9.0,1,9.0
50790,SO71023,15524,352,6.0,20131117,20131124,20131129,2384.0,1,2384.0
50791,SO71024,1954,371,2.0,20131118,20131125,20131130,1701.0,1,1701.0
50792,SO71024,1954,13,2.0,20131118,20131125,20131130,35.0,1,35.0
50793,SO71024,1954,16,2.0,20131118,20131125,20131130,9.0,1,9.0
50794,SO71025,10522,276,6.0,20131118,20131125,20131130,22.0,1,22.0
50795,SO71025,10522,280,6.0,20131118,20131125,20131130,54.0,1,54.0
50796,SO71026,6717,319,6.0,20131118,20131125,20131130,5.0,1,5.0
50797,SO71026,6717,271,6.0,20131118,20131125,20131130,2.0,1,2.0
50798,SO71026,6717,275,6.0,20131118,20131125,20131130,8.0,1,8.0
50799,SO71027,17723,254,6.0,20131118,20131125,20131130,24.0,1,24.0
50800,SO71028,9883,148,3.0,20131118,20131125,20131130,2320.0,1,2320.0
50801,SO71028,9883,271,3.0,20131118,20131125,20131130,2.0,1,2.0
50802,SO71029,9827,148,3.0,20131118,20131125,20131130,2320.0,1,2320.0
50803,SO71029,9827,269,3.0,20131118,20131125,20131130,10.0,1,10.0
50804,SO71029,9827,268,3.0,20131118,20131125,20131130,5.0,1,5.0
50805,SO71029,9827,275,3.0,20131118,20131125,20131130,8.0,1,8.0
50806,SO71030,14977,144,2.0,20131118,20131125,20131130,2320.0,1,2320.0
50807,SO71030,14977,269,2.0,20131118,20131125,20131130,10.0,1,10.0
50808,SO71030,14977,268,2.0,20131118,20131125,20131130,5.0,1,5.0
50809,SO71030,14977,279,2.0,20131118,20131125,20131130,54.0,1,54.0
50810,SO71031,9245,382,3.0,20131118,20131125,20131130,565.0,1,565.0
50811,SO71031,9245,326,3.0,20131118,20131125,20131130,25.0,1,25.0
50812,SO71031,9245,271,3.0,20131118,20131125,20131130,2.0,1,2.0
50813,SO71032,4669,387,2.0,20131118,20131125,20131130,540.0,1,540.0
50814,SO71032,4669,276,2.0,20131118,20131125,20131130,22.0,1,22.0
50815,SO71032,4669,22,2.0,20131118,20131125,20131130,50.0,1,50.0
50816,SO71032,4669,16,2.0,20131118,20131125,20131130,9.0,1,9.0
50817,SO71033,1782,330,4.0,20131118,20131125,20131130,25.0,1,25.0
50818,SO71033,1782,320,4.0,20131118,20131125,20131130,4.0,1,4.0
50819,SO71033,1782,271,4.0,20131118,20131125,20131130,2.0,1,2.0
50820,SO71034,3280,332,4.0,20131118,20131125,20131130,29.0,1,29.0
50821,SO71034,3280,321,4.0,20131118,20131125,20131130,5.0,1,5.0
50822,SO71034,3280,5,4.0,20131118,20131125,20131130,35.0,1,35.0
50823,SO71035,3370,332,4.0,20131118,20131125,20131130,29.0,1,29.0
50824,SO71035,3370,321,4.0,20131118,20131125,20131130,5.0,1,5.0
50825,SO71035,3370,278,4.0,20131118,20131125,20131130,55.0,1,55.0
50826,SO71036,18415,321,5.0,20131118,20131125,20131130,5.0,1,5.0
50827,SO71036,18415,5,5.0,20131118,20131125,20131130,35.0,1,35.0
50828,SO71037,2855,326,4.0,20131118,20131125,20131130,25.0,1,25.0
50829,SO71038,2646,326,4.0,20131118,20131125,20131130,25.0,1,25.0
50830,SO71038,2646,319,4.0,20131118,20131125,20131130,5.0,1,5.0
50831,SO71038,2646,8,4.0,20131118,20131125,20131130,35.0,1,35.0
50832,SO71039,2005,332,4.0,20131118,20131125,20131130,29.0,1,29.0
50833,SO71039,2005,271,4.0,20131118,20131125,20131130,2.0,1,2.0
50834,SO71040,9199,327,4.0,20131118,20131125,20131130,30.0,1,30.0
50835,SO71040,9199,273,4.0,20131118,20131125,20131130,9.0,1,9.0
50836,SO71041,5741,269,4.0,20131118,20131125,20131130,10.0,1,10.0
50837,SO71041,5741,268,4.0,20131118,20131125,20131130,5.0,1,5.0
50838,SO71042,12747,268,4.0,20131118,20131125,20131130,5.0,1,5.0
50839,SO71042,12747,8,4.0,20131118,20131125,20131130,35.0,1,35.0
50840,SO71042,12747,258,4.0,20131118,20131125,20131130,24.0,1,24.0
50841,SO71043,9391,268,4.0,20131118,20131125,20131130,5.0,1,5.0
50842,SO71043,9391,278,4.0,20131118,20131125,20131130,55.0,1,55.0
50843,SO71044,7372,268,5.0,20131118,20131125,20131130,5.0,1,5.0
50844,SO71045,11378,268,4.0,20131118,20131125,20131130,5.0,1,5.0
50845,SO71045,11378,273,4.0,20131118,20131125,20131130,9.0,1,9.0
50846,SO71046,14655,276,1.0,20131118,20131125,20131130,22.0,1,22.0
50847,SO71046,14655,5,1.0,20131118,20131125,20131130,35.0,1,35.0
50848,SO71046,14655,22,1.0,20131118,20131125,20131130,50.0,1,50.0
50849,SO71047,12801,326,3.0,20131118,20131125,20131130,25.0,1,25.0
50850,SO71047,12801,319,3.0,20131118,20131125,20131130,5.0,1,5.0
50851,SO71047,12801,5,3.0,20131118,20131125,20131130,35.0,1,35.0
50852,SO71048,5266,329,2.0,20131118,20131125,20131130,21.0,1,21.0
50853,SO71048,5266,16,2.0,20131118,20131125,20131130,9.0,1,9.0
50854,SO71049,541,329,3.0,20131118,20131125,20131130,21.0,1,21.0
50855,SO71050,2285,268,3.0,20131118,20131125,20131130,5.0,1,5.0
50856,SO71051,6309,320,1.0,20131118,20131125,20131130,4.0,1,4.0
50857,SO71051,6309,277,1.0,20131118,20131125,20131130,159.0,1,159.0
50858,SO71052,10976,321,3.0,20131118,20131125,20131130,5.0,1,5.0
50859,SO71052,10976,13,3.0,20131118,20131125,20131130,35.0,1,35.0
50860,SO71053,294,332,2.0,20131118,20131125,20131130,29.0,1,29.0
50861,SO71053,294,321,2.0,20131118,20131125,20131130,5.0,1,5.0
50862,SO71054,7502,321,1.0,20131118,20131125,20131130,5.0,1,5.0
50863,SO71054,7502,5,1.0,20131118,20131125,20131130,35.0,1,35.0
50864,SO71055,15025,328,4.0,20131118,20131125,20131130,35.0,1,35.0
50865,SO71055,15025,319,4.0,20131118,20131125,20131130,5.0,1,5.0
50866,SO71055,15025,13,4.0,20131118,20131125,20131130,35.0,1,35.0
50867,SO71056,17961,328,4.0,20131118,20131125,20131130,35.0,1,35.0
50868,SO71056,17961,319,4.0,20131118,20131125,20131130,5.0,1,5.0
50869,SO71056,17961,276,4.0,20131118,20131125,20131130,22.0,1,22.0
50870,SO71056,17961,5,4.0,20131118,20131125,20131130,35.0,1,35.0
50871,SO71057,16782,276,4.0,20131118,20131125,20131130,22.0,1,22.0
50872,SO71057,16782,271,4.0,20131118,20131125,20131130,2.0,1,2.0
50873,SO71057,16782,275,4.0,20131118,20131125,20131130,8.0,1,8.0
50874,SO71058,12160,389,5.0,20131118,20131125,20131130,540.0,1,540.0
50875,SO71058,12160,269,5.0,20131118,20131125,20131130,10.0,1,10.0
50876,SO71058,12160,268,5.0,20131118,20131125,20131130,5.0,1,5.0
50877,SO71058,12160,13,5.0,20131118,20131125,20131130,35.0,1,35.0
50878,SO71058,12160,254,5.0,20131118,20131125,20131130,24.0,1,24.0
50879,SO71059,17554,150,4.0,20131118,20131125,20131130,2295.0,1,2295.0
50880,SO71059,17554,5,4.0,20131118,20131125,20131130,35.0,1,35.0
50881,SO71060,14541,148,4.0,20131118,20131125,20131130,2320.0,1,2320.0
50882,SO71060,14541,276,4.0,20131118,20131125,20131130,22.0,1,22.0
50883,SO71060,14541,13,4.0,20131118,20131125,20131130,35.0,1,35.0
50884,SO71061,11316,150,4.0,20131118,20131125,20131130,2295.0,1,2295.0
50885,SO71061,11316,276,4.0,20131118,20131125,20131130,22.0,1,22.0
50886,SO71061,11316,16,4.0,20131118,20131125,20131130,9.0,1,9.0
50887,SO71062,11335,150,4.0,20131118,20131125,20131130,2295.0,1,2295.0
50888,SO71062,11335,276,4.0,20131118,20131125,20131130,22.0,1,22.0
50889,SO71062,11335,269,4.0,20131118,20131125,20131130,10.0,1,10.0
50890,SO71062,11335,268,4.0,20131118,20131125,20131130,5.0,1,5.0
50891,SO71063,11297,148,4.0,20131118,20131125,20131130,2320.0,1,2320.0
50892,SO71063,11297,276,4.0,20131118,20131125,20131130,22.0,1,22.0
50893,SO71063,11297,5,4.0,20131118,20131125,20131130,35.0,1,35.0
50894,SO71063,11297,256,4.0,20131118,20131125,20131130,24.0,1,24.0
50895,SO71064,14493,150,4.0,20131118,20131125,20131130,2295.0,1,2295.0
50896,SO71064,14493,328,4.0,20131118,20131125,20131130,35.0,1,35.0
50897,SO71065,13635,148,4.0,20131118,20131125,20131130,2320.0,1,2320.0
50898,SO71066,13325,150,4.0,20131118,20131125,20131130,2295.0,1,2295.0
50899,SO71066,13325,276,4.0,20131118,20131125,20131130,22.0,1,22.0
50900,SO71066,13325,8,4.0,20131118,20131125,20131130,35.0,1,35.0
50901,SO71067,17345,357,1.0,20131118,20131125,20131130,742.0,1,742.0
50902,SO71067,17345,270,1.0,20131118,20131125,20131130,9.0,1,9.0
50903,SO71067,17345,268,1.0,20131118,20131125,20131130,5.0,1,5.0
50904,SO71067,17345,254,1.0,20131118,20131125,20131130,24.0,1,24.0
50905,SO71068,15386,369,2.0,20131118,20131125,20131130,1215.0,1,1215.0
50906,SO71069,14443,370,3.0,20131118,20131125,20131130,1215.0,1,1215.0
50907,SO71070,11615,358,3.0,20131118,20131125,20131130,742.0,1,742.0
50908,SO71070,11615,13,3.0,20131118,20131125,20131130,35.0,1,35.0
50909,SO71071,16949,354,3.0,20131118,20131125,20131130,2384.0,1,2384.0
50910,SO71071,16949,5,3.0,20131118,20131125,20131130,35.0,1,35.0
50911,SO71072,12571,173,6.0,20131118,20131125,20131130,1120.0,1,1120.0
50912,SO71072,12571,281,6.0,20131118,20131125,20131130,54.0,1,54.0
50913,SO71073,12287,144,6.0,20131118,20131125,20131130,2320.0,1,2320.0
50914,SO71073,12287,278,6.0,20131118,20131125,20131130,55.0,1,55.0
50915,SO71074,12155,148,6.0,20131118,20131125,20131130,2320.0,1,2320.0
50916,SO71074,12155,328,6.0,20131118,20131125,20131130,35.0,1,35.0
50917,SO71074,12155,263,6.0,20131118,20131125,20131130,64.0,1,64.0
50918,SO71074,12155,276,6.0,20131118,20131125,20131130,22.0,1,22.0
50919,SO71075,11756,146,6.0,20131118,20131125,20131130,2320.0,1,2320.0
50920,SO71075,11756,276,6.0,20131118,20131125,20131130,22.0,1,22.0
50921,SO71075,11756,271,6.0,20131118,20131125,20131130,2.0,1,2.0
50922,SO71076,11698,150,6.0,20131118,20131125,20131130,2295.0,1,2295.0
50923,SO71076,11698,268,6.0,20131118,20131125,20131130,5.0,1,5.0
50924,SO71076,11698,269,6.0,20131118,20131125,20131130,10.0,1,10.0
50925,SO71076,11698,5,6.0,20131118,20131125,20131130,35.0,1,35.0
50926,SO71077,18328,363,4.0,20131118,20131125,20131130,742.0,1,742.0
50927,SO71077,18328,13,4.0,20131118,20131125,20131130,35.0,1,35.0
50928,SO71077,18328,19,4.0,20131118,20131125,20131130,50.0,1,50.0
50929,SO71077,18328,273,4.0,20131118,20131125,20131130,9.0,1,9.0
50930,SO71078,1928,370,4.0,20131118,20131125,20131130,1215.0,1,1215.0
50931,SO71078,1928,5,4.0,20131118,20131125,20131130,35.0,1,35.0
50932,SO71078,1928,279,4.0,20131118,20131125,20131130,54.0,1,54.0
50933,SO71078,1928,16,4.0,20131118,20131125,20131130,9.0,1,9.0
50934,SO71079,3521,362,4.0,20131118,20131125,20131130,742.0,1,742.0
50935,SO71079,3521,332,4.0,20131118,20131125,20131130,29.0,1,29.0
50936,SO71079,3521,321,4.0,20131118,20131125,20131130,5.0,1,5.0
50937,SO71079,3521,270,4.0,20131118,20131125,20131130,9.0,1,9.0
50938,SO71079,3521,268,4.0,20131118,20131125,20131130,5.0,1,5.0
50939,SO71079,3521,13,4.0,20131118,20131125,20131130,35.0,1,35.0
50940,SO71080,4701,355,5.0,20131118,20131125,20131130,2384.0,1,2384.0
50941,SO71080,4701,5,5.0,20131118,20131125,20131130,35.0,1,35.0
50942,SO71081,775,367,4.0,20131118,20131125,20131130,2384.0,1,2384.0
50943,SO71081,775,13,4.0,20131118,20131125,20131130,35.0,1,35.0
50944,SO71082,8127,397,4.0,20131118,20131125,20131130,540.0,1,540.0
50945,SO71082,8127,270,4.0,20131118,20131125,20131130,9.0,1,9.0
50946,SO71082,8127,268,4.0,20131118,20131125,20131130,5.0,1,5.0
50947,SO71082,8127,5,4.0,20131118,20131125,20131130,35.0,1,35.0
50948,SO71083,5866,181,5.0,20131118,20131125,20131130,1120.0,1,1120.0
50949,SO71084,9743,374,4.0,20131118,20131125,20131130,1701.0,1,1701.0
50950,SO71084,9743,330,4.0,20131118,20131125,20131130,25.0,1,25.0
50951,SO71084,9743,271,4.0,20131118,20131125,20131130,2.0,1,2.0
50952,SO71085,7511,181,3.0,20131118,20131125,20131130,1120.0,1,1120.0
50953,SO71086,1404,179,2.0,20131118,20131125,20131130,1120.0,1,1120.0
50954,SO71086,1404,320,2.0,20131118,20131125,20131130,4.0,1,4.0
50955,SO71086,1404,330,2.0,20131118,20131125,20131130,25.0,1,25.0
50956,SO71086,1404,13,2.0,20131118,20131125,20131130,35.0,1,35.0
50957,SO71086,1404,16,2.0,20131118,20131125,20131130,9.0,1,9.0
50958,SO71087,14446,395,1.0,20131118,20131125,20131130,540.0,1,540.0
50959,SO71087,14446,270,1.0,20131118,20131125,20131130,9.0,1,9.0
50960,SO71087,14446,268,1.0,20131118,20131125,20131130,5.0,1,5.0
50961,SO71087,14446,8,1.0,20131118,20131125,20131130,35.0,1,35.0
50962,SO71088,452,396,3.0,20131118,20131125,20131130,540.0,1,540.0
50963,SO71088,452,5,3.0,20131118,20131125,20131130,35.0,1,35.0
50964,SO71088,452,16,3.0,20131118,20131125,20131130,9.0,1,9.0
50965,SO71089,14399,395,2.0,20131118,20131125,20131130,540.0,1,540.0
50966,SO71089,14399,320,2.0,20131118,20131125,20131130,4.0,1,4.0
50967,SO71089,14399,329,2.0,20131118,20131125,20131130,21.0,1,21.0
50968,SO71089,14399,8,2.0,20131118,20131125,20131130,35.0,1,35.0
50969,SO71090,8714,395,1.0,20131118,20131125,20131130,540.0,1,540.0
50970,SO71090,8714,329,1.0,20131118,20131125,20131130,21.0,1,21.0
50971,SO71090,8714,320,1.0,20131118,20131125,20131130,4.0,1,4.0
50972,SO71091,2547,374,1.0,20131118,20131125,20131130,1701.0,1,1701.0
50973,SO71091,2547,5,1.0,20131118,20131125,20131130,35.0,1,35.0
50974,SO71092,15554,367,6.0,20131118,20131125,20131130,2384.0,1,2384.0
50975,SO71092,15554,5,6.0,20131118,20131125,20131130,35.0,1,35.0
50976,SO71093,15503,326,6.0,20131119,20131126,20131201,25.0,1,25.0
50977,SO71093,15503,271,6.0,20131119,20131126,20131201,2.0,1,2.0
50978,SO71094,17122,319,6.0,20131119,20131126,20131201,5.0,1,5.0
50979,SO71094,17122,326,6.0,20131119,20131126,20131201,25.0,1,25.0
50980,SO71094,17122,5,6.0,20131119,20131126,20131201,35.0,1,35.0
50981,SO71094,17122,282,6.0,20131119,20131126,20131201,54.0,1,54.0
50982,SO71094,17122,16,6.0,20131119,20131126,20131201,9.0,1,9.0
50983,SO71095,12268,320,6.0,20131119,20131126,20131201,4.0,1,4.0
50984,SO71095,12268,330,6.0,20131119,20131126,20131201,25.0,1,25.0
50985,SO71095,12268,271,6.0,20131119,20131126,20131201,2.0,1,2.0
50986,SO71096,12105,327,6.0,20131119,20131126,20131201,30.0,1,30.0
50987,SO71096,12105,319,6.0,20131119,20131126,20131201,5.0,1,5.0
50988,SO71096,12105,8,6.0,20131119,20131126,20131201,35.0,1,35.0
50989,SO71097,16129,330,6.0,20131119,20131126,20131201,25.0,1,25.0
50990,SO71097,16129,320,6.0,20131119,20131126,20131201,4.0,1,4.0
50991,SO71097,16129,271,6.0,20131119,20131126,20131201,2.0,1,2.0
50992,SO71098,10434,328,6.0,20131119,20131126,20131201,35.0,1,35.0
50993,SO71098,10434,319,6.0,20131119,20131126,20131201,5.0,1,5.0
50994,SO71098,10434,276,6.0,20131119,20131126,20131201,22.0,1,22.0
50995,SO71098,10434,5,6.0,20131119,20131126,20131201,35.0,1,35.0
50996,SO71098,10434,281,6.0,20131119,20131126,20131201,54.0,1,54.0
50997,SO71099,15489,277,6.0,20131119,20131126,20131201,159.0,1,159.0
50998,SO71100,17713,256,6.0,20131119,20131126,20131201,24.0,1,24.0
50999,SO71101,15004,148,2.0,20131119,20131126,20131201,2320.0,1,2320.0
51000,SO71101,15004,271,2.0,20131119,20131126,20131201,2.0,1,2.0
51001,SO71102,5761,152,1.0,20131119,20131126,20131201,2295.0,1,2295.0
51002,SO71102,5761,274,1.0,20131119,20131126,20131201,120.0,1,120.0
51003,SO71103,15658,148,3.0,20131119,20131126,20131201,2320.0,1,2320.0
51004,SO71103,15658,269,3.0,20131119,20131126,20131201,10.0,1,10.0
51005,SO71103,15658,268,3.0,20131119,20131126,20131201,5.0,1,5.0
51006,SO71103,15658,5,3.0,20131119,20131126,20131201,35.0,1,35.0
51007,SO71104,12683,154,2.0,20131119,20131126,20131201,2295.0,1,2295.0
51008,SO71104,12683,269,2.0,20131119,20131126,20131201,10.0,1,10.0
51009,SO71104,12683,268,2.0,20131119,20131126,20131201,5.0,1,5.0
51010,SO71104,12683,263,2.0,20131119,20131126,20131201,64.0,1,64.0
51011,SO71105,17201,271,5.0,20131119,20131126,20131201,2.0,1,2.0
51012,SO71106,760,271,4.0,20131119,20131126,20131201,2.0,1,2.0
51013,SO71107,18415,271,5.0,20131119,20131126,20131201,2.0,1,2.0
51014,SO71108,93,321,4.0,20131119,20131126,20131201,5.0,1,5.0
51015,SO71108,93,5,4.0,20131119,20131126,20131201,35.0,1,35.0
51016,SO71109,1401,330,4.0,20131119,20131126,20131201,25.0,1,25.0
51017,SO71109,1401,320,4.0,20131119,20131126,20131201,4.0,1,4.0
